timestamp,regiao,consumo,capacidade_disponivel,prioridade,custo
2026-06-13T23:00,Nordeste,880,1100,5,90
2026-06-13T23:00,Sudeste,1401,1600,4,75
2026-06-13T23:00,Sul,814,1000,2,55
2026-06-14T00:00,Norte,679,900,3,65
2026-06-14T00:00,Nordeste,874,1100,5,90
2026-06-14T00:00,Sudeste,1426,1600,4,75
2026-06-14T00:00,Sul,766,1000,2,55
2026-06-14T01:00,Norte,665,900,3,65
2026-06-14T01:00,Nordeste,858,1100,5,90
2026-06-14T01:00,Sudeste,1355,1600,4,75
2026-06-14T01:00,Sul,795,1000,2,55
2026-06-14T02:00,Norte,673,900,3,65
2026-06-14T02:00,Nordeste,912,1100,5,90
2026-06-14T02:00,Sudeste,1370,1600,4,75
2026-06-14T02:00,Sul,821,1000,2,55
2026-06-14T03:00,Norte,694,900,3,65
2026-06-14T03:00,Nordeste,890,1100,5,90
2026-06-14T03:00,Sudeste,1385,1600,4,75
2026-06-14T03:00,Sul,831,1000,2,55
2026-06-14T04:00,Norte,706,900,3,65
2026-06-14T04:00,Nordeste,926,1100,5,90
2026-06-14T04:00,Sudeste,1454,1600,4,75
2026-06-14T04:00,Sul,840,1000,2,55
2026-06-14T05:00,Norte,741,900,3,65
2026-06-14T05:00,Nordeste,932,1100,5,90
2026-06-14T05:00,Sudeste,1485,1600,4,75
2026-06-14T05:00,Sul,863,1000,2,55
2026-06-14T06:00,Norte,767,900,3,65
2026-06-14T06:00,Nordeste,1008,1100,5,90
2026-06-14T06:00,Sudeste,1513,1600,4,75
2026-06-14T06:00,Sul,874,1000,2,55
2026-06-14T07:00,Norte,840,918,3,65
2026-06-14T07:00,Nordeste,1039,1118,5,90
2026-06-14T07:00,Sudeste,1537,1618,4,75
2026-06-14T07:00,Sul,907,1018,2,55
2026-06-14T08:00,Norte,832,934,3,65
2026-06-14T08:00,Nordeste,1060,1134,5,90
2026-06-14T08:00,Sudeste,1520,1634,4,75
2026-06-14T08:00,Sul,967,1034,2,55
2026-06-14T09:00,Norte,860,949,3,65
2026-06-14T09:00,Nordeste,1068,1149,5,90
2026-06-14T09:00,Sudeste,1596,1649,4,75
2026-06-14T09:00,Sul,1010,1049,2,55
2026-06-14T10:00,Norte,892,960,3,65
2026-06-14T10:00,Nordeste,1108,1160,5,90
2026-06-14T10:00,Sudeste,1609,1660,4,75
2026-06-14T10:00,Sul,1025,1060,2,55
2026-06-14T11:00,Norte,957,967,3,65
2026-06-14T11:00,Nordeste,1132,1167,5,90
2026-06-14T11:00,Sudeste,1662,1667,4,75
2026-06-14T11:00,Sul,1038,1067,2,55
2026-06-14T12:00,Norte,951,970,3,65
2026-06-14T12:00,Nordeste,1138,1170,5,90
2026-06-14T12:00,Sudeste,1672,1670,4,75
2026-06-14T12:00,Sul,1052,1070,2,55
2026-06-14T13:00,Norte,950,967,3,65
2026-06-14T13:00,Nordeste,1181,1167,5,90
2026-06-14T13:00,Sudeste,1679,1667,4,75
2026-06-14T13:00,Sul,1063,1067,2,55
2026-06-14T14:00,Norte,971,960,3,65
2026-06-14T14:00,Nordeste,1146,1160,5,90
2026-06-14T14:00,Sudeste,1677,1660,4,75
2026-06-14T14:00,Sul,1078,1060,2,55
2026-06-14T15:00,Norte,939,949,3,65
2026-06-14T15:00,Nordeste,1102,1149,5,90
2026-06-14T15:00,Sudeste,1621,1649,4,75
2026-06-14T15:00,Sul,1041,1049,2,55
2026-06-14T16:00,Norte,878,934,3,65
2026-06-14T16:00,Nordeste,1122,1134,5,90
2026-06-14T16:00,Sudeste,1622,1634,4,75
2026-06-14T16:00,Sul,991,1034,2,55
2026-06-14T17:00,Norte,907,918,3,65
2026-06-14T17:00,Nordeste,1061,1118,5,90
2026-06-14T17:00,Sudeste,1562,1618,4,75
2026-06-14T17:00,Sul,1010,1018,2,55
2026-06-14T18:00,Norte,868,900,3,65
2026-06-14T18:00,Nordeste,1030,1100,5,90
2026-06-14T18:00,Sudeste,1563,1600,4,75
2026-06-14T18:00,Sul,961,1000,2,55
2026-06-14T19:00,Norte,801,900,3,65
2026-06-14T19:00,Nordeste,1050,1100,5,90
2026-06-14T19:00,Sudeste,1526,1600,4,75
2026-06-14T19:00,Sul,938,1000,2,55
2026-06-14T20:00,Norte,794,900,3,65
2026-06-14T20:00,Nordeste,985,1100,5,90
2026-06-14T20:00,Sudeste,1511,1600,4,75
2026-06-14T20:00,Sul,908,1000,2,55
2026-06-14T21:00,Norte,760,900,3,65
2026-06-14T21:00,Nordeste,953,1100,5,90
2026-06-14T21:00,Sudeste,1454,1600,4,75
2026-06-14T21:00,Sul,859,1000,2,55
2026-06-14T22:00,Norte,710,900,3,65
2026-06-14T22:00,Nordeste,894,1100,5,90
2026-06-14T22:00,Sudeste,1403,1600,4,75
2026-06-14T22:00,Sul,830,1000,2,55
2026-06-14T23:00,Norte,738,900,3,65
2026-06-14T23:00,Nordeste,931,1100,5,90
2026-06-14T23:00,Sudeste,1375,1600,4,75
2026-06-14T23:00,Sul,798,1000,2,55
2026-06-15T00:00,Norte,669,900,3,65
2026-06-15T00:00,Nordeste,928,1100,5,90
2026-06-15T00:00,Sudeste,1375,1600,4,75
2026-06-15T00:00,Sul,804,1000,2,55
2026-06-15T01:00,Norte,677,900,3,65
2026-06-15T01:00,Nordeste,916,1100,5,90
2026-06-15T01:00,Sudeste,1361,1600,4,75
2026-06-15T01:00,Sul,793,1000,2,55
2026-06-15T02:00,Norte,706,900,3,65
2026-06-15T02:00,Nordeste,860,1100,5,90
2026-06-15T02:00,Sudeste,1416,1600,4,75
2026-06-15T02:00,Sul,763,1000,2,55
2026-06-15T03:00,Norte,719,900,3,65
2026-06-15T03:00,Nordeste,933,1100,5,90
2026-06-15T03:00,Sudeste,1405,1600,4,75
2026-06-15T03:00,Sul,834,1000,2,55
2026-06-15T04:00,Norte,707,900,3,65
2026-06-15T04:00,Nordeste,940,1100,5,90
2026-06-15T04:00,Sudeste,1449,1600,4,75
2026-06-15T04:00,Sul,863,1000,2,55
2026-06-15T05:00,Norte,756,900,3,65
2026-06-15T05:00,Nordeste,927,1100,5,90
2026-06-15T05:00,Sudeste,1487,1600,4,75
2026-06-15T05:00,Sul,868,1000,2,55
2026-06-15T06:00,Norte,759,900,3,65
2026-06-15T06:00,Nordeste,964,1100,5,90
2026-06-15T06:00,Sudeste,1513,1600,4,75
2026-06-15T06:00,Sul,918,1000,2,55
2026-06-15T07:00,Norte,823,918,3,65
2026-06-15T07:00,Nordeste,999,1118,5,90
2026-06-15T07:00,Sudeste,1502,1618,4,75
2026-06-15T07:00,Sul,899,1018,2,55
2026-06-15T08:00,Norte,864,934,3,65
2026-06-15T08:00,Nordeste,1061,1134,5,90
2026-06-15T08:00,Sudeste,1573,1634,4,75
2026-06-15T08:00,Sul,969,1034,2,55
2026-06-15T09:00,Norte,854,949,3,65
2026-06-15T09:00,Nordeste,1105,1149,5,90
2026-06-15T09:00,Sudeste,1614,1649,4,75
2026-06-15T09:00,Sul,980,1049,2,55
2026-06-15T10:00,Norte,890,960,3,65
2026-06-15T10:00,Nordeste,1076,1160,5,90
2026-06-15T10:00,Sudeste,1615,1660,4,75
2026-06-15T10:00,Sul,1013,1060,2,55
2026-06-15T11:00,Norte,928,967,3,65
2026-06-15T11:00,Nordeste,1130,1167,5,90
2026-06-15T11:00,Sudeste,1628,1667,4,75
2026-06-15T11:00,Sul,1050,1067,2,55
2026-06-15T12:00,Norte,952,970,3,65
2026-06-15T12:00,Nordeste,1153,1170,5,90
2026-06-15T12:00,Sudeste,1646,1670,4,75
2026-06-15T12:00,Sul,1063,1070,2,55
2026-06-15T13:00,Norte,961,967,3,65
2026-06-15T13:00,Nordeste,1172,1167,5,90
2026-06-15T13:00,Sudeste,1669,1667,4,75
2026-06-15T13:00,Sul,1072,1067,2,55
2026-06-15T14:00,Norte,954,960,3,65
2026-06-15T14:00,Nordeste,1125,1160,5,90
2026-06-15T14:00,Sudeste,1637,1660,4,75
2026-06-15T14:00,Sul,1042,1060,2,55
2026-06-15T15:00,Norte,947,949,3,65
2026-06-15T15:00,Nordeste,1103,1149,5,90
2026-06-15T15:00,Sudeste,1633,1649,4,75
2026-06-15T15:00,Sul,1005,1049,2,55
2026-06-15T16:00,Norte,932,934,3,65
2026-06-15T16:00,Nordeste,1098,1134,5,90
2026-06-15T16:00,Sudeste,1626,1634,4,75
2026-06-15T16:00,Sul,1037,1034,2,55
2026-06-15T17:00,Norte,860,918,3,65
2026-06-15T17:00,Nordeste,1099,1118,5,90
2026-06-15T17:00,Sudeste,1552,1618,4,75
2026-06-15T17:00,Sul,980,1018,2,55
2026-06-15T18:00,Norte,855,900,3,65
2026-06-15T18:00,Nordeste,1063,1100,5,90
2026-06-15T18:00,Sudeste,1551,1600,4,75
2026-06-15T18:00,Sul,986,1000,2,55
2026-06-15T19:00,Norte,842,900,3,65
2026-06-15T19:00,Nordeste,1004,1100,5,90
2026-06-15T19:00,Sudeste,1539,1600,4,75
2026-06-15T19:00,Sul,945,1000,2,55
2026-06-15T20:00,Norte,793,900,3,65
2026-06-15T20:00,Nordeste,1016,1100,5,90
2026-06-15T20:00,Sudeste,1503,1600,4,75
2026-06-15T20:00,Sul,873,1000,2,55
2026-06-15T21:00,Norte,750,900,3,65
2026-06-15T21:00,Nordeste,955,1100,5,90
2026-06-15T21:00,Sudeste,1484,1600,4,75
2026-06-15T21:00,Sul,869,1000,2,55
2026-06-15T22:00,Norte,732,900,3,65
2026-06-15T22:00,Nordeste,931,1100,5,90
2026-06-15T22:00,Sudeste,1461,1600,4,75
2026-06-15T22:00,Sul,852,1000,2,55
2026-06-15T23:00,Norte,725,900,3,65
2026-06-15T23:00,Nordeste,938,1100,5,90
2026-06-15T23:00,Sudeste,1422,1600,4,75
2026-06-15T23:00,Sul,801,1000,2,55
2026-06-16T00:00,Norte,709,900,3,65
2026-06-16T00:00,Nordeste,912,1100,5,90
2026-06-16T00:00,Sudeste,1421,1600,4,75
2026-06-16T00:00,Sul,811,1000,2,55
2026-06-16T01:00,Norte,672,900,3,65
2026-06-16T01:00,Nordeste,907,1100,5,90
2026-06-16T01:00,Sudeste,1372,1600,4,75
2026-06-16T01:00,Sul,819,1000,2,55
2026-06-16T02:00,Norte,691,900,3,65
2026-06-16T02:00,Nordeste,909,1100,5,90
2026-06-16T02:00,Sudeste,1363,1600,4,75
2026-06-16T02:00,Sul,830,1000,2,55
2026-06-16T03:00,Norte,727,900,3,65
2026-06-16T03:00,Nordeste,909,1100,5,90
2026-06-16T03:00,Sudeste,1421,1600,4,75
2026-06-16T03:00,Sul,834,1000,2,55
2026-06-16T04:00,Norte,721,900,3,65
2026-06-16T04:00,Nordeste,901,1100,5,90
2026-06-16T04:00,Sudeste,1433,1600,4,75
2026-06-16T04:00,Sul,851,1000,2,55
2026-06-16T05:00,Norte,760,900,3,65
2026-06-16T05:00,Nordeste,978,1100,5,90
2026-06-16T05:00,Sudeste,1482,1600,4,75
2026-06-16T05:00,Sul,835,1000,2,55
2026-06-16T06:00,Norte,784,900,3,65
2026-06-16T06:00,Nordeste,968,1100,5,90
2026-06-16T06:00,Sudeste,1471,1600,4,75
2026-06-16T06:00,Sul,871,1000,2,55
2026-06-16T07:00,Norte,837,918,3,65
2026-06-16T07:00,Nordeste,1053,1118,5,90
2026-06-16T07:00,Sudeste,1512,1618,4,75
2026-06-16T07:00,Sul,893,1018,2,55
2026-06-16T08:00,Norte,846,934,3,65
2026-06-16T08:00,Nordeste,1043,1134,5,90
2026-06-16T08:00,Sudeste,1552,1634,4,75
2026-06-16T08:00,Sul,933,1034,2,55
2026-06-16T09:00,Norte,852,949,3,65
2026-06-16T09:00,Nordeste,1093,1149,5,90
2026-06-16T09:00,Sudeste,1600,1649,4,75
2026-06-16T09:00,Sul,960,1049,2,55
2026-06-16T10:00,Norte,877,960,3,65
2026-06-16T10:00,Nordeste,1081,1160,5,90
2026-06-16T10:00,Sudeste,1587,1660,4,75
2026-06-16T10:00,Sul,984,1060,2,55
2026-06-16T11:00,Norte,926,967,3,65
2026-06-16T11:00,Nordeste,1160,1167,5,90
2026-06-16T11:00,Sudeste,1629,1667,4,75
2026-06-16T11:00,Sul,1016,1067,2,55
2026-06-16T12:00,Norte,952,970,3,65
2026-06-16T12:00,Nordeste,1142,1170,5,90
2026-06-16T12:00,Sudeste,1660,1670,4,75
2026-06-16T12:00,Sul,1062,1070,2,55
2026-06-16T13:00,Norte,963,967,3,65
2026-06-16T13:00,Nordeste,1181,1167,5,90
2026-06-16T13:00,Sudeste,1632,1667,4,75
2026-06-16T13:00,Sul,1073,1067,2,55
2026-06-16T14:00,Norte,953,960,3,65
2026-06-16T14:00,Nordeste,1170,1160,5,90
2026-06-16T14:00,Sudeste,1639,1660,4,75
2026-06-16T14:00,Sul,1074,1060,2,55
2026-06-16T15:00,Norte,941,949,3,65
2026-06-16T15:00,Nordeste,1112,1149,5,90
2026-06-16T15:00,Sudeste,1655,1649,4,75
2026-06-16T15:00,Sul,1035,1049,2,55
2026-06-16T16:00,Norte,922,934,3,65
2026-06-16T16:00,Nordeste,1087,1134,5,90
2026-06-16T16:00,Sudeste,1599,1634,4,75
2026-06-16T16:00,Sul,1032,1034,2,55
2026-06-16T17:00,Norte,865,918,3,65
2026-06-16T17:00,Nordeste,1106,1118,5,90
2026-06-16T17:00,Sudeste,1555,1618,4,75
2026-06-16T17:00,Sul,975,1018,2,55
2026-06-16T18:00,Norte,846,900,3,65
2026-06-16T18:00,Nordeste,1061,1100,5,90
2026-06-16T18:00,Sudeste,1545,1600,4,75
2026-06-16T18:00,Sul,942,1000,2,55
2026-06-16T19:00,Norte,851,900,3,65
2026-06-16T19:00,Nordeste,1033,1100,5,90
2026-06-16T19:00,Sudeste,1537,1600,4,75
2026-06-16T19:00,Sul,951,1000,2,55
2026-06-16T20:00,Norte,816,900,3,65
2026-06-16T20:00,Nordeste,1008,1100,5,90
2026-06-16T20:00,Sudeste,1489,1600,4,75
2026-06-16T20:00,Sul,860,1000,2,55
2026-06-16T21:00,Norte,753,900,3,65
2026-06-16T21:00,Nordeste,983,1100,5,90
2026-06-16T21:00,Sudeste,1481,1600,4,75
2026-06-16T21:00,Sul,871,1000,2,55
2026-06-16T22:00,Norte,744,900,3,65
2026-06-16T22:00,Nordeste,934,1100,5,90
2026-06-16T22:00,Sudeste,1434,1600,4,75
2026-06-16T22:00,Sul,813,1000,2,55
2026-06-16T23:00,Norte,682,900,3,65
2026-06-16T23:00,Nordeste,916,1100,5,90
2026-06-16T23:00,Sudeste,1410,1600,4,75
2026-06-16T23:00,Sul,825,1000,2,55
2026-06-17T00:00,Norte,729,900,3,65
2026-06-17T00:00,Nordeste,888,1100,5,90
2026-06-17T00:00,Sudeste,1420,1600,4,75
2026-06-17T00:00,Sul,790,1000,2,55
2026-06-17T01:00,Norte,718,900,3,65
2026-06-17T01:00,Nordeste,890,1100,5,90
2026-06-17T01:00,Sudeste,1366,1600,4,75
2026-06-17T01:00,Sul,758,1000,2,55
2026-06-17T02:00,Norte,692,900,3,65
2026-06-17T02:00,Nordeste,878,1100,5,90
2026-06-17T02:00,Sudeste,1376,1600,4,75
2026-06-17T02:00,Sul,813,1000,2,55
2026-06-17T03:00,Norte,705,900,3,65
2026-06-17T03:00,Nordeste,874,1100,5,90
2026-06-17T03:00,Sudeste,1380,1600,4,75
2026-06-17T03:00,Sul,812,1000,2,55
2026-06-17T04:00,Norte,742,900,3,65
2026-06-17T04:00,Nordeste,928,1100,5,90
2026-06-17T04:00,Sudeste,1442,1600,4,75
2026-06-17T04:00,Sul,859,1000,2,55
2026-06-17T05:00,Norte,768,900,3,65
2026-06-17T05:00,Nordeste,987,1100,5,90
2026-06-17T05:00,Sudeste,1443,1600,4,75
2026-06-17T05:00,Sul,883,1000,2,55
2026-06-17T06:00,Norte,792,900,3,65
2026-06-17T06:00,Nordeste,976,1100,5,90
2026-06-17T06:00,Sudeste,1486,1600,4,75
2026-06-17T06:00,Sul,905,1000,2,55
2026-06-17T07:00,Norte,852,918,3,65
2026-06-17T07:00,Nordeste,1010,1118,5,90
2026-06-17T07:00,Sudeste,1535,1618,4,75
2026-06-17T07:00,Sul,916,1018,2,55
2026-06-17T08:00,Norte,845,934,3,65
2026-06-17T08:00,Nordeste,1037,1134,5,90
2026-06-17T08:00,Sudeste,1543,1634,4,75
2026-06-17T08:00,Sul,953,1034,2,55
2026-06-17T09:00,Norte,877,949,3,65
2026-06-17T09:00,Nordeste,1104,1149,5,90
2026-06-17T09:00,Sudeste,1559,1649,4,75
2026-06-17T09:00,Sul,979,1049,2,55
2026-06-17T10:00,Norte,887,960,3,65
2026-06-17T10:00,Nordeste,1096,1160,5,90
2026-06-17T10:00,Sudeste,1632,1660,4,75
2026-06-17T10:00,Sul,990,1060,2,55
2026-06-17T11:00,Norte,900,967,3,65
2026-06-17T11:00,Nordeste,1163,1167,5,90
2026-06-17T11:00,Sudeste,1665,1667,4,75
2026-06-17T11:00,Sul,1051,1067,2,55
2026-06-17T12:00,Norte,957,970,3,65
2026-06-17T12:00,Nordeste,1142,1170,5,90
2026-06-17T12:00,Sudeste,1615,1670,4,75
2026-06-17T12:00,Sul,1078,1070,2,55
2026-06-17T13:00,Norte,958,967,3,65
2026-06-17T13:00,Nordeste,1131,1167,5,90
2026-06-17T13:00,Sudeste,1658,1667,4,75
2026-06-17T13:00,Sul,1064,1067,2,55
2026-06-17T14:00,Norte,967,960,3,65
2026-06-17T14:00,Nordeste,1115,1160,5,90
2026-06-17T14:00,Sudeste,1610,1660,4,75
2026-06-17T14:00,Sul,1029,1060,2,55
2026-06-17T15:00,Norte,936,949,3,65
2026-06-17T15:00,Nordeste,1112,1149,5,90
2026-06-17T15:00,Sudeste,1619,1649,4,75
2026-06-17T15:00,Sul,1052,1049,2,55
2026-06-17T16:00,Norte,929,934,3,65
2026-06-17T16:00,Nordeste,1103,1134,5,90
2026-06-17T16:00,Sudeste,1597,1634,4,75
2026-06-17T16:00,Sul,1043,1034,2,55
2026-06-17T17:00,Norte,917,918,3,65
2026-06-17T17:00,Nordeste,1056,1118,5,90
2026-06-17T17:00,Sudeste,1575,1618,4,75
2026-06-17T17:00,Sul,1000,1018,2,55
2026-06-17T18:00,Norte,879,900,3,65
2026-06-17T18:00,Nordeste,1086,1100,5,90
2026-06-17T18:00,Sudeste,1523,1600,4,75
2026-06-17T18:00,Sul,983,1000,2,55
2026-06-17T19:00,Norte,823,900,3,65
2026-06-17T19:00,Nordeste,1021,1100,5,90
2026-06-17T19:00,Sudeste,1503,1600,4,75
2026-06-17T19:00,Sul,898,1000,2,55
2026-06-17T20:00,Norte,759,900,3,65
2026-06-17T20:00,Nordeste,970,1100,5,90
2026-06-17T20:00,Sudeste,1464,1600,4,75
2026-06-17T20:00,Sul,859,1000,2,55
2026-06-17T21:00,Norte,772,900,3,65
2026-06-17T21:00,Nordeste,970,1100,5,90
2026-06-17T21:00,Sudeste,1431,1600,4,75
2026-06-17T21:00,Sul,828,1000,2,55
2026-06-17T22:00,Norte,731,900,3,65
2026-06-17T22:00,Nordeste,954,1100,5,90
2026-06-17T22:00,Sudeste,1414,1600,4,75
2026-06-17T22:00,Sul,813,1000,2,55
2026-06-17T23:00,Norte,708,900,3,65
2026-06-17T23:00,Nordeste,876,1100,5,90
2026-06-17T23:00,Sudeste,1384,1600,4,75
2026-06-17T23:00,Sul,791,1000,2,55
2026-06-18T00:00,Norte,703,900,3,65
2026-06-18T00:00,Nordeste,867,1100,5,90
2026-06-18T00:00,Sudeste,1425,1600,4,75
2026-06-18T00:00,Sul,808,1000,2,55
2026-06-18T01:00,Norte,680,900,3,65
2026-06-18T01:00,Nordeste,905,1100,5,90
2026-06-18T01:00,Sudeste,1365,1600,4,75
2026-06-18T01:00,Sul,755,1000,2,55
2026-06-18T02:00,Norte,691,900,3,65
2026-06-18T02:00,Nordeste,875,1100,5,90
2026-06-18T02:00,Sudeste,1421,1600,4,75
2026-06-18T02:00,Sul,784,1000,2,55
2026-06-18T03:00,Norte,697,900,3,65
2026-06-18T03:00,Nordeste,893,1100,5,90
2026-06-18T03:00,Sudeste,1427,1600,4,75
2026-06-18T03:00,Sul,780,1000,2,55
2026-06-18T04:00,Norte,705,900,3,65
2026-06-18T04:00,Nordeste,945,1100,5,90
2026-06-18T04:00,Sudeste,1445,1600,4,75
2026-06-18T04:00,Sul,835,1000,2,55
2026-06-18T05:00,Norte,740,900,3,65
2026-06-18T05:00,Nordeste,987,1100,5,90
2026-06-18T05:00,Sudeste,1451,1600,4,75
2026-06-18T05:00,Sul,877,1000,2,55
2026-06-18T06:00,Norte,770,900,3,65
2026-06-18T06:00,Nordeste,996,1100,5,90
2026-06-18T06:00,Sudeste,1476,1600,4,75
2026-06-18T06:00,Sul,904,1000,2,55
2026-06-18T07:00,Norte,852,918,3,65
2026-06-18T07:00,Nordeste,1043,1118,5,90
2026-06-18T07:00,Sudeste,1538,1618,4,75
2026-06-18T07:00,Sul,886,1018,2,55
2026-06-18T08:00,Norte,883,934,3,65
2026-06-18T08:00,Nordeste,1040,1134,5,90
2026-06-18T08:00,Sudeste,1545,1634,4,75
2026-06-18T08:00,Sul,927,1034,2,55
2026-06-18T09:00,Norte,914,949,3,65
2026-06-18T09:00,Nordeste,1096,1149,5,90
2026-06-18T09:00,Sudeste,1602,1649,4,75
2026-06-18T09:00,Sul,1005,1049,2,55
2026-06-18T10:00,Norte,880,960,3,65
2026-06-18T10:00,Nordeste,1119,1160,5,90
2026-06-18T10:00,Sudeste,1638,1660,4,75
2026-06-18T10:00,Sul,1036,1060,2,55
2026-06-18T11:00,Norte,901,967,3,65
2026-06-18T11:00,Nordeste,1138,1167,5,90
2026-06-18T11:00,Sudeste,1632,1667,4,75
2026-06-18T11:00,Sul,1060,1067,2,55
2026-06-18T12:00,Norte,927,970,3,65
2026-06-18T12:00,Nordeste,1166,1170,5,90
2026-06-18T12:00,Sudeste,1645,1670,4,75
2026-06-18T12:00,Sul,1040,1070,2,55
2026-06-18T13:00,Norte,966,967,3,65
2026-06-18T13:00,Nordeste,1123,1167,5,90
2026-06-18T13:00,Sudeste,1681,1667,4,75
2026-06-18T13:00,Sul,1034,1067,2,55
2026-06-18T14:00,Norte,932,960,3,65
2026-06-18T14:00,Nordeste,1154,1160,5,90
2026-06-18T14:00,Sudeste,1637,1660,4,75
2026-06-18T14:00,Sul,1015,1060,2,55
2026-06-18T15:00,Norte,958,949,3,65
2026-06-18T15:00,Nordeste,1115,1149,5,90
2026-06-18T15:00,Sudeste,1640,1649,4,75
2026-06-18T15:00,Sul,1067,1049,2,55
2026-06-18T16:00,Norte,922,934,3,65
2026-06-18T16:00,Nordeste,1096,1134,5,90
2026-06-18T16:00,Sudeste,1595,1634,4,75
2026-06-18T16:00,Sul,1003,1034,2,55
2026-06-18T17:00,Norte,863,918,3,65
2026-06-18T17:00,Nordeste,1116,1118,5,90
2026-06-18T17:00,Sudeste,1600,1618,4,75
2026-06-18T17:00,Sul,951,1018,2,55
2026-06-18T18:00,Norte,872,900,3,65
2026-06-18T18:00,Nordeste,1020,1100,5,90
2026-06-18T18:00,Sudeste,1548,1600,4,75
2026-06-18T18:00,Sul,980,1000,2,55
2026-06-18T19:00,Norte,828,900,3,65
2026-06-18T19:00,Nordeste,1004,1100,5,90
2026-06-18T19:00,Sudeste,1487,1600,4,75
2026-06-18T19:00,Sul,904,1000,2,55
2026-06-18T20:00,Norte,815,900,3,65
2026-06-18T20:00,Nordeste,958,1100,5,90
2026-06-18T20:00,Sudeste,1470,1600,4,75
2026-06-18T20:00,Sul,913,1000,2,55
2026-06-18T21:00,Norte,727,900,3,65
2026-06-18T21:00,Nordeste,981,1100,5,90
2026-06-18T21:00,Sudeste,1447,1600,4,75
2026-06-18T21:00,Sul,834,1000,2,55
2026-06-18T22:00,Norte,761,900,3,65
2026-06-18T22:00,Nordeste,942,1100,5,90
2026-06-18T22:00,Sudeste,1420,1600,4,75
2026-06-18T22:00,Sul,798,1000,2,55
2026-06-18T23:00,Norte,717,900,3,65
2026-06-18T23:00,Nordeste,887,1100,5,90
2026-06-18T23:00,Sudeste,1431,1600,4,75
2026-06-18T23:00,Sul,831,1000,2,55
2026-06-19T00:00,Norte,693,900,3,65
2026-06-19T00:00,Nordeste,872,1100,5,90
2026-06-19T00:00,Sudeste,1374,1600,4,75
2026-06-19T00:00,Sul,826,1000,2,55
2026-06-19T01:00,Norte,696,900,3,65
2026-06-19T01:00,Nordeste,882,1100,5,90
2026-06-19T01:00,Sudeste,1362,1600,4,75
2026-06-19T01:00,Sul,793,1000,2,55
2026-06-19T02:00,Norte,717,900,3,65
2026-06-19T02:00,Nordeste,903,1100,5,90
2026-06-19T02:00,Sudeste,1428,1600,4,75
2026-06-19T02:00,Sul,770,1000,2,55
2026-06-19T03:00,Norte,689,900,3,65
2026-06-19T03:00,Nordeste,920,1100,5,90
2026-06-19T03:00,Sudeste,1440,1600,4,75
2026-06-19T03:00,Sul,830,1000,2,55
2026-06-19T04:00,Norte,724,900,3,65
2026-06-19T04:00,Nordeste,901,1100,5,90
2026-06-19T04:00,Sudeste,1452,1600,4,75
2026-06-19T04:00,Sul,846,1000,2,55
2026-06-19T05:00,Norte,771,900,3,65
2026-06-19T05:00,Nordeste,982,1100,5,90
2026-06-19T05:00,Sudeste,1457,1600,4,75
2026-06-19T05:00,Sul,826,1000,2,55
2026-06-19T06:00,Norte,775,900,3,65
2026-06-19T06:00,Nordeste,962,1100,5,90
2026-06-19T06:00,Sudeste,1466,1600,4,75
2026-06-19T06:00,Sul,904,1000,2,55
2026-06-19T07:00,Norte,795,918,3,65
2026-06-19T07:00,Nordeste,996,1118,5,90
2026-06-19T07:00,Sudeste,1510,1618,4,75
2026-06-19T07:00,Sul,952,1018,2,55
2026-06-19T08:00,Norte,856,934,3,65
2026-06-19T08:00,Nordeste,1030,1134,5,90
2026-06-19T08:00,Sudeste,1551,1634,4,75
2026-06-19T08:00,Sul,978,1034,2,55
2026-06-19T09:00,Norte,868,949,3,65
2026-06-19T09:00,Nordeste,1084,1149,5,90
2026-06-19T09:00,Sudeste,1614,1649,4,75
2026-06-19T09:00,Sul,967,1049,2,55
2026-06-19T10:00,Norte,913,960,3,65
2026-06-19T10:00,Nordeste,1140,1160,5,90
2026-06-19T10:00,Sudeste,1619,1660,4,75
2026-06-19T10:00,Sul,1027,1060,2,55
2026-06-19T11:00,Norte,956,967,3,65
2026-06-19T11:00,Nordeste,1113,1167,5,90
2026-06-19T11:00,Sudeste,1605,1667,4,75
2026-06-19T11:00,Sul,1032,1067,2,55
2026-06-19T12:00,Norte,950,970,3,65
2026-06-19T12:00,Nordeste,1116,1170,5,90
2026-06-19T12:00,Sudeste,1612,1670,4,75
2026-06-19T12:00,Sul,1056,1070,2,55
2026-06-19T13:00,Norte,947,967,3,65
2026-06-19T13:00,Nordeste,1121,1167,5,90
2026-06-19T13:00,Sudeste,1672,1667,4,75
2026-06-19T13:00,Sul,1030,1067,2,55
2026-06-19T14:00,Norte,925,960,3,65
2026-06-19T14:00,Nordeste,1157,1160,5,90
2026-06-19T14:00,Sudeste,1643,1660,4,75
2026-06-19T14:00,Sul,1026,1060,2,55
2026-06-19T15:00,Norte,967,949,3,65
2026-06-19T15:00,Nordeste,1140,1149,5,90
2026-06-19T15:00,Sudeste,1601,1649,4,75
2026-06-19T15:00,Sul,1066,1049,2,55
2026-06-19T16:00,Norte,908,934,3,65
2026-06-19T16:00,Nordeste,1139,1134,5,90
2026-06-19T16:00,Sudeste,1603,1634,4,75
2026-06-19T16:00,Sul,991,1034,2,55
2026-06-19T17:00,Norte,894,918,3,65
2026-06-19T17:00,Nordeste,1083,1118,5,90
